"license_year","hunting_district","deer_species","hunters","total_harvest","bucks","does","bow","rifle","x4_or_more_points","success_rate_per_hunter"
2017,"580","md",1299,336,314,20,17,319,193,NA
2017,"580","wt",1299,574,324,247,20,555,244,NA
2017,"590","all_deer",3939,2282,1770,492,87,2195,1149,0.579334856562579
2017,"590","md",3939,1685,1366,298,35,1650,838,NA
2017,"590","wt",3939,597,403,193,52,545,312,NA
2017,"600","all_deer",2128,1430,1124,301,29,1401,813,0.671992481203007
2017,"600","md",2128,938,851,81,12,926,585,NA
2017,"600","wt",2128,492,272,220,18,475,228,NA
2017,"611","all_deer",943,645,561,84,15,630,452,0.683987274655355
2017,"611","md",943,484,449,36,3,481,355,NA
2017,"611","wt",943,161,112,49,12,149,97,NA
2017,"620","all_deer",1532,1033,812,218,38,995,579,0.674281984334204
2017,"620","md",1532,882,711,167,23,859,500,NA
2017,"620","wt",1532,151,100,51,15,136,80,NA
2017,"621","all_deer",900,492,444,48,3,489,281,0.546666666666667
2017,"621","md",900,435,417,18,3,432,257,NA
2017,"621","wt",900,56,27,30,0,56,24,NA
2017,"622","all_deer",556,269,249,21,9,261,187,0.483812949640288
2017,"622","md",556,239,231,8,9,231,170,NA
2017,"622","wt",556,30,18,12,0,30,18,NA
2017,"630","all_deer",1503,1206,806,395,48,1158,636,0.802395209580838
2017,"630","md",1503,929,669,255,21,909,508,NA
2017,"630","wt",1503,277,137,140,27,250,128,NA
2017,"631","all_deer",338,150,132,18,3,147,88,0.443786982248521
2017,"631","md",338,138,123,15,3,135,82,NA
2017,"631","wt",338,12,9,3,0,12,6,NA
2017,"632","all_deer",405,238,212,26,9,229,160,0.587654320987654
2017,"632","md",405,223,204,20,6,218,151,NA
2017,"632","wt",405,15,9,6,3,12,9,NA
2017,"640","all_deer",1278,1063,732,331,13,1050,569,0.831768388106416
2017,"640","md",1278,671,483,188,7,664,356,NA
2017,"640","wt",1278,392,249,143,6,387,214,NA
2017,"641","all_deer",413,257,206,51,3,254,126,0.62227602905569
2017,"641","md",413,100,97,3,0,100,50,NA
2017,"641","wt",413,157,109,48,3,153,76,NA
2017,"650","all_deer",1056,861,570,288,14,847,400,0.815340909090909
2017,"650","md",1056,649,443,206,8,641,299,NA
2017,"650","wt",1056,212,127,82,6,206,100,NA
2017,"651","all_deer",1357,991,690,298,25,966,517,0.730287398673545
2017,"651","md",1357,682,512,167,14,668,370,NA
2017,"651","wt",1357,309,179,130,12,297,146,NA
2017,"652","all_deer",78,74,68,6,2,73,60,0.948717948717949
2017,"652","md",78,62,62,0,2,61,57,NA
2017,"652","wt",78,12,6,6,0,12,3,NA
2017,"670","all_deer",2162,1871,1320,551,21,1850,1033,0.865402405180389
2017,"670","md",2162,1426,1067,359,12,1414,806,NA
2017,"670","wt",2162,445,253,192,9,436,227,NA
2017,"680","all_deer",805,649,432,217,21,628,331,0.806211180124224
2017,"680","md",805,599,399,200,18,581,311,NA
2017,"680","wt",805,50,33,17,3,47,21,NA
2017,"690","all_deer",2448,1986,1408,570,59,1927,1042,0.811274509803922
2017,"690","md",2448,1661,1219,433,44,1617,895,NA
2017,"690","wt",2448,326,189,137,15,311,147,NA
2017,"700","all_deer",4026,3690,2250,1425,90,3600,1580,0.916542473919523
2017,"700","md",4026,2894,1866,1015,49,2845,1267,NA
2017,"700","wt",4026,797,383,410,42,755,313,NA
2017,"701","all_deer",3715,3319,2033,1280,110,3209,1476,0.893405114401077
2017,"701","md",3715,2279,1485,795,39,2241,1031,NA
2017,"701","wt",3715,1039,548,485,71,968,445,NA
2017,"702","all_deer",2365,2059,1357,692,95,1964,1021,0.87061310782241
2017,"702","md",2365,1595,1148,444,50,1545,834,NA
2017,"702","wt",2365,464,210,248,45,419,186,NA
2017,"703","all_deer",4102,3980,2185,1779,93,3887,1641,0.970258410531448
2017,"703","md",4102,2882,1669,1202,46,2836,1187,NA
2017,"703","wt",4102,1098,515,576,47,1051,453,NA
2017,"704","all_deer",4925,4319,2874,1418,118,4201,2170,0.876954314720812
2017,"704","md",4925,3512,2459,1032,97,3415,1794,NA
2017,"704","wt",4925,807,415,386,20,786,376,NA
2017,"705","all_deer",5389,5236,3343,1864,207,5029,2546,0.971608832807571
2017,"705","md",5389,3835,2555,1265,83,3752,1835,NA
2017,"705","wt",5389,1401,788,599,123,1277,711,NA
2018,"100","all_deer",NA,1106,869,231,16,1090,424,NA
2018,"100","md",NA,66,66,0,0,66,16,NA
2018,"100","wt",NA,1040,803,231,16,1024,408,NA
2018,"101","all_deer",NA,978,773,198,21,957,376,NA
2018,"101","md",NA,63,60,3,3,60,13,NA
2018,"101","wt",NA,915,713,195,18,897,364,NA
2018,"102","all_deer",NA,830,656,172,25,805,379,NA
2018,"102","md",NA,28,25,3,0,28,0,NA
2018,"102","wt",NA,803,630,169,25,777,379,NA
2018,"103","all_deer",NA,886,690,194,22,864,391,NA
2018,"103","md",NA,112,112,0,0,112,36,NA
2018,"103","wt",NA,774,578,194,22,752,355,NA
2018,"104","all_deer",NA,525,390,136,14,511,229,NA
2018,"104","md",NA,70,67,3,3,67,41,NA
2018,"104","wt",NA,456,323,133,11,445,187,NA
2018,"109","all_deer",NA,306,235,71,8,298,144,NA
2018,"109","md",NA,37,37,0,0,37,20,NA
2018,"109","wt",NA,269,198,71,8,261,123,NA
2018,"110","all_deer",NA,369,322,47,27,342,202,NA
2018,"110","md",NA,38,38,0,10,28,16,NA
2018,"110","wt",NA,331,284,47,18,313,186,NA
2018,"120","all_deer",NA,799,602,194,22,777,370,NA
2018,"120","md",NA,28,25,3,3,25,10,NA
2018,"120","wt",NA,771,577,191,19,752,360,NA
2018,"121","all_deer",NA,964,755,204,30,934,415,NA
2018,"121","md",NA,106,106,0,0,106,59,NA
2018,"121","wt",NA,857,649,204,30,827,356,NA
2018,"122","all_deer",NA,625,485,137,36,586,240,NA
2018,"122","md",NA,113,107,6,3,110,35,NA
2018,"122","wt",NA,512,379,130,33,476,205,NA
2018,"123","all_deer",NA,166,136,30,6,160,77,NA
2018,"123","md",NA,46,46,0,0,46,27,NA
2018,"123","wt",NA,120,90,30,6,114,50,NA
2018,"124","all_deer",NA,196,168,26,0,196,108,NA
2018,"124","md",NA,41,41,0,0,41,22,NA
2018,"124","wt",NA,155,127,26,0,155,85,NA
2018,"130","all_deer",NA,624,486,139,13,611,294,NA
2018,"130","md",NA,33,33,0,0,33,23,NA
2018,"130","wt",NA,591,453,139,13,579,271,NA
2018,"132","all_deer",NA,466,328,137,29,436,196,NA
2018,"132","md",NA,22,19,3,3,19,13,NA
2018,"132","wt",NA,444,309,135,27,417,184,NA
2018,"140","all_deer",NA,117,114,3,0,117,95,NA
2018,"140","md",NA,9,9,0,0,9,9,NA
2018,"140","wt",NA,108,104,3,0,108,85,NA
2018,"141","all_deer",NA,12,9,3,3,9,6,NA
2018,"141","md",NA,3,3,0,0,3,3,NA
2018,"141","wt",NA,10,6,3,3,6,3,NA
2018,"150","all_deer",NA,13,13,0,0,13,6,NA
2018,"150","wt",NA,13,13,0,0,13,6,NA
2018,"151","all_deer",NA,9,9,0,0,9,9,NA
2018,"151","md",NA,3,3,0,0,3,3,NA
2018,"151","wt",NA,6,6,0,0,6,6,NA
2018,"170","all_deer",NA,1468,582,879,152,1316,339,NA
2018,"170","md",NA,23,17,6,0,23,10,NA
2018,"170","wt",NA,1445,565,873,152,1293,330,NA
2018,"200","all_deer",NA,234,209,24,0,234,132,NA
2018,"200","md",NA,43,40,3,0,43,21,NA
2018,"200","wt",NA,191,170,21,0,191,110,NA
2018,"201","all_deer",NA,590,488,101,19,571,226,NA
2018,"201","md",NA,68,63,5,3,65,16,NA
2018,"201","wt",NA,522,425,96,16,506,210,NA
2018,"202","all_deer",NA,502,448,50,3,499,276,NA
2018,"202","md",NA,88,85,3,0,88,58,NA
2018,"202","wt",NA,414,364,47,3,411,218,NA
2018,"203","all_deer",NA,398,353,45,18,380,201,NA
2018,"203","md",NA,128,125,3,6,122,60,NA
2018,"203","wt",NA,269,227,42,11,258,142,NA
2018,"204","all_deer",NA,358,272,86,45,312,189,NA
2018,"204","md",NA,109,94,15,0,109,71,NA
2018,"204","wt",NA,249,178,71,45,204,118,NA
2018,"210","all_deer",NA,460,238,222,21,439,159,NA
2018,"210","md",NA,63,53,10,0,63,30,NA
2018,"210","wt",NA,397,185,212,21,376,129,NA
2018,"211","all_deer",NA,50,47,3,3,47,15,NA
2018,"211","md",NA,25,25,0,3,22,6,NA
2018,"211","wt",NA,25,22,3,0,25,9,NA
2018,"212","all_deer",NA,335,152,183,9,326,82,NA
2018,"212","md",NA,88,69,20,5,83,21,NA
2018,"212","wt",NA,247,84,163,4,243,61,NA
2018,"213","all_deer",NA,261,119,143,13,248,52,NA
2018,"213","md",NA,99,69,30,10,89,19,NA
2018,"213","wt",NA,162,50,112,3,159,33,NA
2018,"214","all_deer",NA,83,73,10,3,80,39,NA
2018,"214","md",NA,30,30,0,3,27,11,NA
2018,"214","wt",NA,53,43,10,0,53,27,NA
2018,"215","all_deer",NA,472,196,270,11,461,114,NA
2018,"215","md",NA,136,100,32,8,129,46,NA
2018,"215","wt",NA,336,96,238,3,333,68,NA
2018,"216","all_deer",NA,216,130,86,0,216,52,NA
2018,"216","md",NA,98,98,0,0,98,43,NA
2018,"216","wt",NA,118,32,86,0,118,10,NA
2018,"217","all_deer",NA,237,121,112,22,215,55,NA
2018,"217","md",NA,57,35,23,2,55,9,NA
2018,"217","wt",NA,180,87,90,20,160,47,NA
2018,"240","all_deer",NA,819,597,216,96,724,314,NA
2018,"240","md",NA,100,87,13,2,98,28,NA
2018,"240","wt",NA,719,511,202,94,626,286,NA
2018,"250","all_deer",NA,69,60,9,4,65,38,NA
2018,"250","md",NA,10,10,0,1,8,10,NA
2018,"250","wt",NA,60,50,9,3,57,28,NA
2018,"260","all_deer",NA,672,196,473,542,130,129,NA
2018,"260","md",NA,20,13,7,9,10,6,NA
2018,"260","wt",NA,652,183,466,533,120,122,NA
2018,"261","all_deer",NA,135,105,30,14,121,65,NA
2018,"261","md",NA,24,12,12,1,23,10,NA
2018,"261","wt",NA,111,92,19,13,98,54,NA
2018,"262","all_deer",NA,508,236,272,109,399,139,NA
2018,"262","md",NA,116,24,93,36,80,19,NA
2018,"262","wt",NA,392,213,179,73,319,120,NA
2018,"270","all_deer",NA,270,209,60,29,240,127,NA
2018,"270","md",NA,76,49,27,2,74,46,NA
2018,"270","wt",NA,194,160,34,27,166,81,NA
2018,"280","all_deer",NA,18,12,6,0,18,9,NA
2018,"280","md",NA,9,9,0,0,9,9,NA
2018,"280","wt",NA,9,3,6,0,9,0,NA
2018,"281","all_deer",NA,355,317,37,17,338,176,NA
2018,"281","md",NA,60,60,0,5,54,21,NA
2018,"281","wt",NA,295,258,37,12,284,155,NA
2018,"282","all_deer",NA,86,72,11,1,85,46,NA
2018,"282","md",NA,6,6,0,0,6,0,NA
2018,"282","wt",NA,80,65,11,1,78,46,NA
2018,"283","all_deer",NA,393,305,87,45,348,148,NA
2018,"283","md",NA,57,54,3,0,57,19,NA
2018,"283","wt",NA,337,251,83,45,291,129,NA
2018,"284","all_deer",NA,32,29,3,10,22,22,NA
2018,"284","md",NA,10,10,0,3,6,6,NA
2018,"284","wt",NA,22,19,3,6,16,16,NA
2018,"285","all_deer",NA,681,581,97,10,671,283,NA
2018,"285","md",NA,41,41,0,0,41,22,NA
2018,"285","wt",NA,640,540,97,10,630,261,NA
2018,"290","all_deer",NA,91,63,28,43,48,51,NA
2018,"290","md",NA,13,13,0,10,3,11,NA
2018,"290","wt",NA,78,51,28,34,45,40,NA
2018,"291","all_deer",NA,97,63,34,6,91,42,NA
2018,"291","md",NA,53,33,20,0,53,28,NA
2018,"291","wt",NA,44,30,14,6,38,14,NA
2018,"292","all_deer",NA,427,344,78,6,421,188,NA
2018,"292","md",NA,125,125,0,0,125,51,NA
2018,"292","wt",NA,302,219,78,6,296,138,NA
2018,"293","all_deer",NA,149,133,13,3,146,63,NA
2018,"293","md",NA,52,48,5,0,52,10,NA
2018,"293","wt",NA,97,85,9,3,94,53,NA
2018,"298","all_deer",NA,42,39,3,0,42,24,NA
2018,"298","md",NA,14,14,0,0,14,5,NA
2018,"298","wt",NA,29,25,3,0,29,19,NA
2018,"300","all_deer",NA,145,79,67,3,142,60,NA
2018,"300","md",NA,95,61,34,0,95,48,NA
2018,"300","wt",NA,51,18,33,3,48,12,NA
2018,"301","all_deer",NA,251,185,66,42,209,94,NA
2018,"301","md",NA,120,103,17,27,94,40,NA
2018,"301","wt",NA,131,82,49,15,116,54,NA
2018,"302","all_deer",NA,223,172,52,3,220,80,NA
2018,"302","md",NA,193,156,37,0,193,67,NA
2018,"302","wt",NA,30,16,14,3,27,13,NA
2018,"309","all_deer",NA,484,265,219,118,366,204,NA
2018,"309","md",NA,86,67,19,6,80,40,NA
2018,"309","wt",NA,398,199,200,112,287,164,NA
2018,"310","all_deer",NA,40,31,9,6,34,22,NA
2018,"310","md",NA,28,25,3,6,22,16,NA
2018,"310","wt",NA,12,6,6,0,12,6,NA
2018,"311","all_deer",NA,1152,657,491,68,1084,462,NA
2018,"311","md",NA,364,268,96,21,343,146,NA
2018,"311","wt",NA,788,389,395,47,741,316,NA
2018,"312","all_deer",NA,816,492,314,59,756,334,NA
2018,"312","md",NA,186,158,28,8,178,84,NA
2018,"312","wt",NA,630,334,285,52,578,249,NA
2018,"313","all_deer",NA,312,254,58,5,308,170,NA
2018,"313","md",NA,258,220,38,5,253,139,NA
2018,"313","wt",NA,54,35,20,0,54,32,NA
2018,"314","all_deer",NA,423,319,104,22,402,215,NA
2018,"314","md",NA,244,210,34,13,231,131,NA
2018,"314","wt",NA,179,109,70,9,170,84,NA
2018,"315","all_deer",NA,579,367,200,30,549,219,NA
2018,"315","md",NA,204,180,24,9,195,76,NA
2018,"315","wt",NA,375,187,176,20,355,143,NA
2018,"316","all_deer",NA,33,31,3,0,33,16,NA
2018,"316","md",NA,27,27,0,0,27,16,NA
2018,"316","wt",NA,6,3,3,0,6,0,NA
2018,"317","all_deer",NA,875,493,373,52,823,324,NA
2018,"317","md",NA,306,269,38,9,297,155,NA
2018,"317","wt",NA,569,224,335,43,526,169,NA
2018,"318","all_deer",NA,86,69,17,6,80,38,NA
2018,"318","md",NA,68,57,11,6,62,25,NA
2018,"318","wt",NA,19,12,6,0,19,12,NA
2018,"319","all_deer",NA,113,56,57,12,100,22,NA
2018,"319","md",NA,69,47,23,9,60,22,NA
2018,"319","wt",NA,44,10,34,3,41,0,NA
2018,"320","all_deer",NA,871,444,426,60,811,297,NA
2018,"320","md",NA,217,158,59,6,211,68,NA
2018,"320","wt",NA,654,286,368,54,600,229,NA
2018,"321","all_deer",NA,57,29,29,25,32,19,NA
2018,"321","md",NA,28,16,13,17,11,6,NA
2018,"321","wt",NA,29,13,16,8,21,13,NA
2018,"322","all_deer",NA,1074,488,573,116,958,315,NA
2018,"322","md",NA,323,216,102,10,313,90,NA
2018,"322","wt",NA,751,272,471,107,645,225,NA
2018,"323","all_deer",NA,89,68,18,15,74,19,NA
2018,"323","md",NA,77,62,15,15,62,19,NA
2018,"323","wt",NA,12,6,3,0,12,0,NA
2018,"324","all_deer",NA,44,29,15,0,44,17,NA
2018,"324","md",NA,31,28,3,0,31,17,NA
2018,"324","wt",NA,14,2,12,0,14,0,NA
2018,"325","all_deer",NA,635,330,287,36,600,185,NA
2018,"325","md",NA,334,216,100,10,325,93,NA
2018,"325","wt",NA,301,114,187,26,275,92,NA
2018,"326","all_deer",NA,175,111,64,0,175,56,NA
2018,"326","md",NA,93,77,16,0,93,28,NA
2018,"326","wt",NA,82,34,48,0,82,28,NA
2018,"327","all_deer",NA,85,70,15,9,76,40,NA
2018,"327","md",NA,69,57,12,6,64,31,NA
2018,"327","wt",NA,16,12,3,3,12,9,NA
2018,"328","all_deer",NA,34,15,18,3,31,6,NA
2018,"328","md",NA,28,15,12,3,25,6,NA
2018,"328","wt",NA,6,0,6,0,6,0,NA
2018,"329","all_deer",NA,239,155,85,9,230,84,NA
2018,"329","md",NA,152,102,50,6,146,38,NA
2018,"329","wt",NA,87,53,34,3,84,46,NA
2018,"330","all_deer",NA,330,182,148,9,321,96,NA
2018,"330","md",NA,154,104,51,3,152,39,NA
2018,"330","wt",NA,176,78,98,6,170,56,NA
2018,"331","all_deer",NA,545,329,210,9,536,184,NA
2018,"331","md",NA,348,232,113,3,345,99,NA
2018,"331","wt",NA,197,98,96,6,191,86,NA
2018,"332","all_deer",NA,40,25,15,10,30,6,NA
2018,"332","md",NA,34,18,15,6,27,3,NA
2018,"332","wt",NA,6,6,0,3,3,3,NA
2018,"333","all_deer",NA,897,459,428,44,853,302,NA
2018,"333","md",NA,226,176,50,3,223,92,NA
2018,"333","wt",NA,671,282,378,41,630,210,NA
2018,"334","all_deer",NA,48,28,21,15,33,12,NA
2018,"334","md",NA,25,22,3,6,19,9,NA
2018,"334","wt",NA,23,6,18,9,15,3,NA
2018,"335","all_deer",NA,223,192,29,12,211,75,NA
2018,"335","md",NA,214,183,29,12,202,72,NA
2018,"335","wt",NA,9,9,0,0,9,3,NA
2018,"339","all_deer",NA,176,137,37,3,173,61,NA
2018,"339","md",NA,126,102,24,0,126,33,NA
2018,"339","wt",NA,50,35,12,3,47,28,NA
2018,"340","all_deer",NA,1218,636,579,88,1130,346,NA
2018,"340","md",NA,547,304,243,19,528,87,NA
2018,"340","wt",NA,671,332,336,70,602,259,NA
2018,"341","all_deer",NA,123,75,48,3,120,34,NA
2018,"341","md",NA,88,56,31,3,85,19,NA
2018,"341","wt",NA,35,18,17,0,35,15,NA
2018,"343","all_deer",NA,209,167,42,6,203,82,NA
2018,"343","md",NA,178,152,27,6,172,72,NA
2018,"343","wt",NA,31,16,15,0,31,10,NA
2018,"350","all_deer",NA,117,92,24,9,108,39,NA
2018,"350","md",NA,65,63,2,0,65,16,NA
2018,"350","wt",NA,52,29,22,9,42,23,NA
2018,"360","all_deer",NA,526,325,199,60,466,210,NA
2018,"360","md",NA,202,181,22,27,175,98,NA
2018,"360","wt",NA,324,144,177,33,291,112,NA
2018,"361","all_deer",NA,26,23,3,6,20,17,NA
2018,"361","md",NA,23,20,3,6,17,14,NA
2018,"361","wt",NA,3,3,0,0,3,3,NA
2018,"362","all_deer",NA,53,37,16,23,30,9,NA
2018,"362","md",NA,36,30,6,12,24,6,NA
2018,"362","wt",NA,17,6,10,10,6,3,NA
2018,"370","all_deer",NA,68,53,15,3,65,28,NA
2018,"370","md",NA,49,44,6,0,49,22,NA
2018,"370","wt",NA,18,9,9,3,15,6,NA
2018,"380","all_deer",NA,777,487,290,63,714,280,NA
2018,"380","md",NA,431,332,98,25,405,165,NA
2018,"380","wt",NA,347,155,191,38,309,115,NA
2018,"388","all_deer",NA,240,134,106,18,222,75,NA
2018,"388","md",NA,109,62,47,2,106,24,NA
2018,"388","wt",NA,131,72,59,16,115,51,NA
2018,"390","all_deer",NA,209,104,105,17,192,62,NA
2018,"390","md",NA,158,80,78,14,144,50,NA
2018,"390","wt",NA,51,24,27,3,49,13,NA
2018,"391","all_deer",NA,561,342,216,32,529,189,NA
2018,"391","md",NA,401,265,136,21,380,137,NA
2018,"391","wt",NA,160,77,80,11,149,52,NA
2018,"392","all_deer",NA,270,223,44,21,249,75,NA
2018,"392","md",NA,216,178,38,18,198,57,NA
2018,"392","wt",NA,54,45,6,3,51,18,NA
2018,"393","all_deer",NA,513,367,139,23,490,202,NA
2018,"393","md",NA,282,240,42,14,268,125,NA
2018,"393","wt",NA,231,127,97,9,222,77,NA
2018,"400","all_deer",NA,894,631,260,14,880,408,NA
2018,"400","md",NA,582,471,111,8,574,282,NA
2018,"400","wt",NA,312,160,149,6,306,125,NA
2018,"401","all_deer",NA,886,585,289,6,880,437,NA
2018,"401","md",NA,493,386,104,3,490,259,NA
2018,"401","wt",NA,393,199,185,3,390,178,NA
2018,"403","all_deer",NA,328,205,124,5,323,120,NA
2018,"403","md",NA,236,145,91,2,234,70,NA
2018,"403","wt",NA,93,60,33,3,90,50,NA
2018,"404","all_deer",NA,1398,918,458,51,1347,549,NA
2018,"404","md",NA,622,489,133,14,608,240,NA
2018,"404","wt",NA,776,429,326,37,739,309,NA
2018,"405","all_deer",NA,812,493,313,9,803,252,NA
2018,"405","md",NA,688,434,248,3,685,205,NA
2018,"405","wt",NA,124,60,65,6,118,47,NA
2018,"406","all_deer",NA,460,314,145,6,454,186,NA
2018,"406","md",NA,241,186,54,0,241,98,NA
2018,"406","wt",NA,220,128,91,6,213,89,NA
2018,"410","all_deer",NA,805,730,71,5,800,460,NA
2018,"410","md",NA,738,693,41,5,733,433,NA
2018,"410","wt",NA,67,37,30,0,67,27,NA
2018,"411","all_deer",NA,1563,1119,438,64,1499,869,NA
2018,"411","md",NA,600,538,62,13,587,392,NA
2018,"411","wt",NA,963,581,376,51,912,477,NA
2018,"412","all_deer",NA,983,731,245,32,952,536,NA
2018,"412","md",NA,556,482,71,21,536,336,NA
2018,"412","wt",NA,427,250,174,11,416,200,NA
2018,"413","all_deer",NA,1210,741,457,98,1111,467,NA
2018,"413","md",NA,669,449,217,36,633,235,NA
2018,"413","wt",NA,540,292,240,62,478,232,NA
2018,"415","all_deer",NA,13,13,0,0,13,0,NA
2018,"415","md",NA,3,3,0,0,3,0,NA
2018,"415","wt",NA,10,10,0,0,10,0,NA
2018,"416","all_deer",NA,338,278,60,27,311,171,NA
2018,"416","md",NA,206,197,9,15,191,115,NA
2018,"416","wt",NA,132,81,51,12,120,57,NA
2018,"417","all_deer",NA,506,471,35,13,493,299,NA
2018,"417","md",NA,465,440,25,13,452,277,NA
2018,"417","wt",NA,41,31,9,0,41,22,NA
2018,"418","all_deer",NA,280,252,28,15,265,153,NA
2018,"418","md",NA,156,156,0,6,150,88,NA
2018,"418","wt",NA,124,96,28,9,115,66,NA
2018,"419","all_deer",NA,379,303,73,3,375,174,NA
2018,"419","md",NA,298,253,42,3,295,136,NA
2018,"419","wt",NA,81,50,31,0,81,38,NA
2018,"420","all_deer",NA,88,63,25,0,88,53,NA
2018,"420","md",NA,31,31,0,0,31,28,NA
2018,"420","wt",NA,56,31,25,0,56,25,NA
2018,"421","all_deer",NA,285,208,77,12,273,143,NA
2018,"421","md",NA,165,149,16,9,155,102,NA
2018,"421","wt",NA,121,59,62,3,118,41,NA
2018,"422","all_deer",NA,283,180,102,6,276,131,NA
2018,"422","md",NA,87,74,12,0,87,44,NA
2018,"422","wt",NA,196,106,90,6,190,88,NA
2018,"423","all_deer",NA,200,166,35,0,200,109,NA
2018,"423","md",NA,135,110,25,0,135,63,NA
2018,"423","wt",NA,65,56,9,0,65,46,NA
2018,"424","all_deer",NA,31,27,3,0,31,12,NA
2018,"424","md",NA,18,18,0,0,18,9,NA
2018,"424","wt",NA,13,10,3,0,13,3,NA
2018,"425","all_deer",NA,143,106,34,3,140,43,NA
2018,"425","md",NA,81,75,6,0,81,25,NA
2018,"425","wt",NA,62,31,28,3,59,19,NA
2018,"426","all_deer",NA,728,635,89,25,703,468,NA
2018,"426","md",NA,636,570,63,10,627,409,NA
2018,"426","wt",NA,92,65,27,16,76,59,NA
2018,"432","all_deer",NA,402,324,75,21,381,190,NA
2018,"432","md",NA,277,252,25,18,259,140,NA
2018,"432","wt",NA,125,72,50,3,123,50,NA
2018,"441","all_deer",NA,270,158,110,9,261,118,NA
2018,"441","md",NA,81,64,17,0,81,45,NA
2018,"441","wt",NA,189,95,92,9,180,73,NA
2018,"442","all_deer",NA,115,87,28,0,115,59,NA
2018,"442","md",NA,44,38,6,0,44,19,NA
2018,"442","wt",NA,71,50,21,0,71,40,NA
2018,"444","all_deer",NA,648,348,294,59,590,255,NA
2018,"444","md",NA,162,133,29,0,162,77,NA
2018,"444","wt",NA,486,215,265,59,428,178,NA
2018,"445","all_deer",NA,827,460,358,27,800,303,NA
2018,"445","md",NA,403,293,110,9,394,161,NA
2018,"445","wt",NA,424,167,248,18,406,142,NA
2018,"446","all_deer",NA,339,222,111,25,314,148,NA
2018,"446","md",NA,128,116,12,12,116,48,NA
2018,"446","wt",NA,211,106,99,13,198,100,NA
2018,"447","all_deer",NA,1122,881,235,15,1107,594,NA
2018,"447","md",NA,710,624,83,6,704,403,NA
2018,"447","wt",NA,412,257,152,9,403,191,NA
2018,"448","all_deer",NA,178,159,19,9,169,115,NA
2018,"448","md",NA,131,131,0,6,125,97,NA
2018,"448","wt",NA,47,28,19,3,44,19,NA
2018,"449","all_deer",NA,141,108,30,0,141,58,NA
2018,"449","md",NA,77,77,0,0,77,37,NA
2018,"449","wt",NA,64,31,30,0,64,22,NA
2018,"450","all_deer",NA,255,172,80,0,255,118,NA
2018,"450","md",NA,80,58,22,0,80,30,NA
2018,"450","wt",NA,175,114,58,0,175,88,NA
2018,"451","all_deer",NA,36,33,3,0,36,23,NA
2018,"451","md",NA,20,20,0,0,20,14,NA
2018,"451","wt",NA,16,13,3,0,16,10,NA
2018,"452","all_deer",NA,100,85,15,6,94,57,NA
2018,"452","md",NA,64,64,0,6,57,42,NA
2018,"452","wt",NA,36,21,15,0,36,15,NA
2018,"454","all_deer",NA,108,83,21,6,101,46,NA
2018,"454","md",NA,61,58,3,6,55,27,NA
2018,"454","wt",NA,46,25,18,0,46,19,NA
2018,"455","all_deer",NA,24,18,6,6,18,12,NA
2018,"455","md",NA,10,10,0,0,10,3,NA
2018,"455","wt",NA,15,8,6,6,8,8,NA
2018,"471","all_deer",NA,453,400,54,10,444,302,NA
2018,"471","md",NA,398,362,37,6,392,277,NA
2018,"471","wt",NA,55,38,17,3,52,25,NA
2018,"500","all_deer",NA,1191,798,382,32,1159,434,NA
2018,"500","md",NA,1003,671,321,22,981,352,NA
